,epoch,train_err,train_acc,valid_err,valid_acc
0,0,3.3988888382911684,0.16474359524436294,2.6372166872024536,0.2435897558927536
1,1,2.211814296245575,0.40512822195887566,2.0145431041717528,0.4358974516391754
2,2,1.6760349363088607,0.5711538694798947,1.6158260703086853,0.5461538732051849
3,3,1.3292603671550751,0.6705128401517868,1.3497074604034425,0.6256410479545593
4,4,1.093046100437641,0.7416666820645332,1.1672718584537507,0.6717948913574219
5,5,0.9243175074458122,0.7801282182335854,1.0297437846660613,0.692307710647583
6,6,0.7985203385353088,0.8134615495800972,0.9278313398361206,0.7205128371715546
7,7,0.7008353650569916,0.8326923176646233,0.8467550098896026,0.746153861284256
8,8,0.6235956825315953,0.8487179577350616,0.7835530519485474,0.7615384757518768
9,9,0.5611514151096344,0.8724359050393105,0.7305061042308807,0.7717948853969574
10,10,0.5096290096640587,0.8858974426984787,0.6844713151454925,0.7846153974533081
11,11,0.46585664972662927,0.8993589803576469,0.6450149178504944,0.7974359095096588
12,12,0.42831594944000245,0.9147435948252678,0.6115959554910659,0.8076923191547394
13,13,0.3954737290740013,0.9243589788675308,0.5814632922410965,0.8153846263885498
14,14,0.3668132398277521,0.9314102604985237,0.5561408430337906,0.8230769336223602
15,15,0.3414481397718191,0.936538465321064,0.5329299598932267,0.8282051384449005
16,16,0.3190274640917778,0.9435897469520569,0.5122235476970672,0.8384615480899811
17,17,0.29908805154263973,0.9474359005689621,0.492793008685112,0.8487179577350616
18,18,0.28113244511187074,0.9512820541858673,0.4756965100765228,0.8512820601463318
19,19,0.2647967867553234,0.9564102590084076,0.4603126376867294,0.8641025722026825
20,20,0.2500854920595884,0.9589743614196777,0.4462891757488251,0.8692307770252228
21,21,0.23667753860354424,0.962820515036583,0.43365291953086854,0.8769230842590332
22,22,0.22453428320586682,0.9653846174478531,0.4216097205877304,0.8769230842590332
23,23,0.21332043819129468,0.9673076942563057,0.41041330993175507,0.8769230842590332
24,24,0.20293125845491886,0.9692307710647583,0.400668329000473,0.8769230842590332
25,25,0.19346674978733064,0.9730769246816635,0.39116722345352173,0.8820512890815735
26,26,0.1847829980775714,0.9743589758872986,0.38271809816360475,0.8820512890815735
27,27,0.17663128413259982,0.9756410270929337,0.37468709647655485,0.8846153914928436
28,28,0.16906605791300536,0.9782051295042038,0.3670733034610748,0.8871794939041138
29,29,0.16201115995645524,0.9801282063126564,0.360264265537262,0.8871794939041138
30,30,0.15548703242093326,0.9826923087239265,0.3538061693310738,0.8871794939041138
31,31,0.1493138186633587,0.9826923087239265,0.3478079468011856,0.8948718011379242
32,32,0.14354899246245623,0.9846153855323792,0.3422283500432968,0.8974359035491943
33,33,0.1381858266890049,0.9852564111351967,0.3368792235851288,0.9025641083717346
34,34,0.133145765773952,0.9865384623408318,0.33210619539022446,0.9025641083717346
35,35,0.12840153630822898,0.9865384623408318,0.3278157949447632,0.9025641083717346
36,36,0.12392155583947898,0.9871794879436493,0.32351660281419753,0.9051282107830048
37,37,0.11970633380115032,0.9871794879436493,0.3198797956109047,0.9051282107830048
38,38,0.11569027528166771,0.9884615391492844,0.3158374398946762,0.9076923131942749
39,39,0.11190520711243153,0.9897435903549194,0.31278114914894106,0.9128205180168152
40,40,0.10828711204230786,0.9910256415605545,0.30921216160058973,0.9179487228393555
41,41,0.10484699979424476,0.991666667163372,0.30589657723903657,0.9205128252506256
42,42,0.10158792929723859,0.9923076927661896,0.30294000953435896,0.9205128252506256
43,43,0.09849775684997439,0.9929487183690071,0.29996601641178133,0.9205128252506256
44,44,0.09555382542312145,0.9942307695746422,0.2973134621977806,0.9205128252506256
45,45,0.09282985497266054,0.9942307695746422,0.29454113692045214,0.9205128252506256
46,46,0.09017312349751591,0.9948717951774597,0.29211260229349134,0.9205128252506256
47,47,0.08764651203528047,0.9948717951774597,0.2897105261683464,0.9205128252506256
48,48,0.08524166783317924,0.9948717951774597,0.28772677332162855,0.9205128252506256
49,49,0.08293461687862873,0.9967948719859123,0.28550236821174624,0.9205128252506256
50,50,0.08072403948754073,0.9967948719859123,0.2837128773331642,0.9205128252506256
51,51,0.07861793776974083,0.9967948719859123,0.2814383938908577,0.9205128252506256
52,52,0.07656440995633602,0.9967948719859123,0.2799431592226028,0.9205128252506256
53,53,0.07464918876066803,0.9974358975887299,0.27792307287454604,0.9230769276618958
54,54,0.07279494479298591,0.9974358975887299,0.2763164132833481,0.9230769276618958
55,55,0.0709720665588975,0.9974358975887299,0.27503219693899156,0.9230769276618958
56,56,0.06921438556164503,0.9980769231915474,0.2731354206800461,0.9230769276618958
57,57,0.06757793333381415,0.9980769231915474,0.2720954313874245,0.9230769276618958
58,58,0.0659678965806961,0.9980769231915474,0.2704876154661179,0.9230769276618958
59,59,0.06444255327805877,0.9980769231915474,0.2694047376513481,0.9256410300731659
60,60,0.06294361120089889,0.9987179487943649,0.2682137072086334,0.9256410300731659
61,61,0.06152528077363968,0.9987179487943649,0.2668986678123474,0.9256410300731659
62,62,0.06016688710078597,0.9993589743971825,0.265678645670414,0.9256410300731659
63,63,0.058852589689195156,0.9993589743971825,0.2645126208662987,0.928205132484436
64,64,0.057597259432077406,0.9993589743971825,0.26348057091236116,0.928205132484436
65,65,0.05637815548107028,0.9993589743971825,0.2623654276132584,0.928205132484436
66,66,0.05520397620275617,0.9993589743971825,0.26144334226846694,0.928205132484436
67,67,0.05405890988186002,0.9993589743971825,0.2604055732488632,0.928205132484436
68,68,0.05293763913214207,0.9993589743971825,0.25927715599536894,0.928205132484436
